far field @z=0.150000
freq=27000000000.000000
sampling point=1024
x,y,z,realEx,realEy,realEz,imgEx,imgEy,imgEz
0.013125,0.014375,0.150000,-0.289981,-0.317319,0.034168,-0.066383,-0.073141,0.091033
0.013125,0.015625,0.150000,-0.293327,-0.348952,0.045955,-0.045800,-0.054978,0.089212
0.013125,0.016875,0.150000,-0.295310,-0.379473,0.058560,-0.023364,-0.030510,0.085878
0.013125,0.018125,0.150000,-0.295536,-0.407950,0.071788,0.000813,0.000636,0.080727
0.013125,0.019375,0.150000,-0.293595,-0.433276,0.085369,0.026555,0.038701,0.073459
0.014375,-0.019375,0.150000,-0.318446,0.429328,0.094863,0.049511,-0.067243,0.066878
0.014375,-0.018125,0.150000,-0.322362,0.406617,0.081867,0.021585,-0.027714,0.075439
0.014375,-0.016875,0.150000,-0.323808,0.380324,0.069047,-0.004786,0.005134,0.081846
0.014375,-0.015625,0.150000,-0.323219,0.351562,0.056697,-0.029383,0.031470,0.086376
0.014375,-0.014375,0.150000,-0.321015,0.321283,0.045038,-0.052055,0.051604,0.089315
0.014375,-0.013125,0.150000,-0.317595,0.290273,0.034231,-0.072712,0.065956,0.090949
0.014375,-0.011875,0.150000,-0.313328,0.259156,0.024381,-0.091311,0.075016,0.091550
0.014375,-0.010625,0.150000,-0.308553,0.228402,0.015552,-0.107850,0.079317,0.091372
0.014375,-0.009375,0.150000,-0.303572,0.198340,0.007771,-0.122351,0.079412,0.090645
0.014375,-0.008125,0.150000,-0.298652,0.169177,0.001041,-0.134858,0.075856,0.089575
0.014375,-0.006875,0.150000,-0.294023,0.141005,-0.004651,-0.145426,0.069197,0.088339
0.014375,-0.005625,0.150000,-0.289878,0.113825,-0.009330,-0.154116,0.059962,0.087087
0.014375,-0.004375,0.150000,-0.286375,0.087560,-0.013027,-0.160985,0.048660,0.085942
0.014375,-0.003125,0.150000,-0.283641,0.062069,-0.015770,-0.166086,0.035777,0.085002
0.014375,-0.001875,0.150000,-0.281768,0.037163,-0.017584,-0.169462,0.021780,0.084336
0.014375,-0.000625,0.150000,-0.280816,0.012621,-0.018489,-0.171142,0.007119,0.083993
0.014375,0.000625,0.150000,-0.280816,-0.011798,-0.018493,-0.171142,-0.007763,0.083995
0.014375,0.001875,0.150000,-0.281768,-0.036344,-0.017596,-0.169461,-0.022429,0.084344
0.014375,0.003125,0.150000,-0.283642,-0.061257,-0.015789,-0.166085,-0.036436,0.085016
0.014375,0.004375,0.150000,-0.286377,-0.086761,-0.013054,-0.160983,-0.049332,0.085963
0.014375,0.005625,0.150000,-0.289880,-0.113042,-0.009364,-0.154114,-0.060652,0.087114
0.014375,0.006875,0.150000,-0.294026,-0.140243,-0.004691,-0.145423,-0.069909,0.088373
0.014375,0.008125,0.150000,-0.298655,-0.168441,0.000995,-0.134854,-0.076594,0.089616
0.014375,0.009375,0.150000,-0.303576,-0.197637,0.007719,-0.122346,-0.080177,0.090695
0.014375,0.010625,0.150000,-0.308556,-0.227735,0.015496,-0.107845,-0.080113,0.091431
0.014375,0.011875,0.150000,-0.313331,-0.258533,0.024323,-0.091306,-0.075845,0.091619
0.014375,0.013125,0.150000,-0.317598,-0.289701,0.034171,-0.072705,-0.066819,0.091029
0.014375,0.014375,0.150000,-0.321019,-0.320768,0.044979,-0.052047,-0.052500,0.089407
0.014375,0.015625,0.150000,-0.323222,-0.351112,0.056639,-0.029374,-0.032397,0.086479
0.014375,0.016875,0.150000,-0.323811,-0.379946,0.068994,-0.004777,-0.006091,0.081962
0.014375,0.018125,0.150000,-0.322364,-0.406319,0.081820,0.021595,0.026733,0.075567
0.014375,0.019375,0.150000,-0.318447,-0.429117,0.094825,0.049523,0.066242,0.067019
0.015625,-0.019375,0.150000,-0.340852,0.422739,0.104578,0.077685,-0.096847,0.058828
0.015625,-0.018125,0.150000,-0.347199,0.402877,0.092333,0.047786,-0.055940,0.068730
0.015625,-0.016875,0.150000,-0.350761,0.378988,0.080071,0.019382,-0.021430,0.076453
0.015625,-0.015625,0.150000,-0.351988,0.352191,0.068109,-0.007257,0.006774,0.082247
0.015625,-0.014375,0.150000,-0.351326,0.323455,0.056695,-0.031937,0.028914,0.086380
0.015625,-0.013125,0.150000,-0.349196,0.293589,0.046014,-0.054532,0.045354,0.089121
0.015625,-0.011875,0.150000,-0.345996,0.263247,0.036197,-0.074966,0.056538,0.090732
0.015625,-0.010625,0.150000,-0.342091,0.232933,0.027331,-0.093210,0.062962,0.091463
0.015625,-0.009375,0.150000,-0.337809,0.203016,0.019464,-0.109267,0.065154,0.091540
0.015625,-0.008125,0.150000,-0.333442,0.173736,0.012619,-0.123164,0.063653,0.091167
0.015625,-0.006875,0.150000,-0.329241,0.145225,0.006798,-0.134943,0.058994,0.090523
0.015625,-0.005625,0.150000,-0.325421,0.117521,0.001990,-0.144654,0.051705,0.089759
0.015625,-0.004375,0.150000,-0.322158,0.090582,-0.001823,-0.152348,0.042295,0.089002
0.015625,-0.003125,0.150000,-0.319591,0.064301,-0.004662,-0.158071,0.031258,0.088348
0.015625,-0.001875,0.150000,-0.317823,0.038525,-0.006543,-0.161864,0.019072,0.087873
0.015625,-0.000625,0.150000,-0.316922,0.013065,-0.007482,-0.163753,0.006200,0.087625
0.015625,0.000625,0.150000,-0.316922,-0.012289,-0.007486,-0.163752,-0.006900,0.087628
0.015625,0.001875,0.150000,-0.317823,-0.037754,-0.006554,-0.161863,-0.019776,0.087882
0.015625,0.003125,0.150000,-0.319592,-0.063539,-0.004680,-0.158070,-0.031971,0.088364
0.015625,0.004375,0.150000,-0.322160,-0.089832,-0.001849,-0.152346,-0.043021,0.089023
0.015625,0.005625,0.150000,-0.325424,-0.116789,0.001958,-0.144651,-0.052448,0.089788
0.015625,0.006875,0.150000,-0.329244,-0.144516,0.006760,-0.134940,-0.059757,0.090559
0.015625,0.008125,0.150000,-0.333445,-0.173055,0.012576,-0.123160,-0.064439,0.091212
0.015625,0.009375,0.150000,-0.337812,-0.202368,0.019416,-0.109262,-0.065967,0.091593
0.015625,0.010625,0.150000,-0.342094,-0.232325,0.027280,-0.093204,-0.063803,0.091526
0.015625,0.011875,0.150000,-0.345999,-0.262684,0.036144,-0.074959,-0.057408,0.090805
0.015625,0.013125,0.150000,-0.349199,-0.293079,0.045960,-0.054524,-0.046254,0.089204
0.015625,0.014375,0.150000,-0.351329,-0.323005,0.056642,-0.031929,-0.029843,0.086475
0.015625,0.015625,0.150000,-0.351991,-0.351807,0.068059,-0.007247,-0.007730,0.082355
0.015625,0.016875,0.150000,-0.350763,-0.378678,0.080026,0.019393,0.020450,0.076572
0.015625,0.018125,0.150000,-0.347200,-0.402648,0.092295,0.047798,0.054941,0.068861
0.015625,0.019375,0.150000,-0.340853,-0.422598,0.104549,0.077697,0.095834,0.058971
0.016875,-0.019375,0.150000,-0.359949,0.413318,0.114297,0.111222,-0.128221,0.048968
0.016875,-0.018125,0.150000,-0.369195,0.396630,0.103004,0.079638,-0.086053,0.060246
0.016875,-0.016875,0.150000,-0.375332,0.375460,0.091481,0.049433,-0.049940,0.069336
0.016875,-0.015625,0.150000,-0.378821,0.350926,0.080069,0.020933,-0.019879,0.076458
0.016875,-0.014375,0.150000,-0.380123,0.324008,0.069043,-0.005618,0.004301,0.081855
0.016875,-0.013125,0.150000,-0.379681,0.295537,0.058614,-0.030048,0.022900,0.085778
0.016875,-0.011875,0.150000,-0.377915,0.266196,0.048939,-0.052248,0.036310,0.088479
0.016875,-0.010625,0.150000,-0.375214,0.236525,0.040128,-0.072153,0.044987,0.090194
0.016875,-0.009375,0.150000,-0.371931,0.206927,0.032253,-0.089742,0.049427,0.091147
0.016875,-0.008125,0.150000,-0.368379,0.177683,0.025356,-0.105018,0.050147,0.091539
0.016875,-0.006875,0.150000,-0.364834,0.148965,0.019458,-0.118008,0.047671,0.091547
0.016875,-0.005625,0.150000,-0.361529,0.120850,0.014562,-0.128746,0.042518,0.091323
0.016875,-0.004375,0.150000,-0.358656,0.093334,0.010664,-0.137272,0.035200,0.090995
0.016875,-0.003125,0.150000,-0.356369,0.066349,0.007754,-0.143627,0.026214,0.090662
0.016875,-0.001875,0.150000,-0.354781,0.039779,0.005820,-0.147844,0.016047,0.090399
0.016875,-0.000625,0.150000,-0.353969,0.013470,0.004853,-0.149945,0.005175,0.090257
0.016875,0.000625,0.150000,-0.353969,-0.012751,0.004850,-0.149945,-0.005932,0.090261
0.016875,0.001875,0.150000,-0.354782,-0.039064,0.005809,-0.147842,-0.016808,0.090409
0.016875,0.003125,0.150000,-0.356370,-0.065643,0.007736,-0.143626,-0.026982,0.090678
0.016875,0.004375,0.150000,-0.358658,-0.092642,0.010641,-0.137270,-0.035980,0.091018
0.016875,0.005625,0.150000,-0.361531,-0.120177,0.014533,-0.128742,-0.043314,0.091354
0.016875,0.006875,0.150000,-0.364837,-0.148316,0.019423,-0.118004,-0.048485,0.091586
0.016875,0.008125,0.150000,-0.368382,-0.177064,0.025316,-0.105014,-0.050982,0.091587
0.016875,0.009375,0.150000,-0.371934,-0.206343,0.032209,-0.089736,-0.050286,0.091204
0.016875,0.010625,0.150000,-0.375217,-0.235982,0.040082,-0.072147,-0.045871,0.090260
0.016875,0.011875,0.150000,-0.377918,-0.265701,0.048892,-0.052240,-0.037220,0.088555
0.016875,0.013125,0.150000,-0.379684,-0.295097,0.058567,-0.030040,-0.023836,0.085866
0.016875,0.014375,0.150000,-0.380126,-0.323629,0.068998,-0.005608,-0.005261,0.081953
0.016875,0.015625,0.150000,-0.378824,-0.350616,0.080027,0.020944,0.018898,0.076568
0.016875,0.016875,0.150000,-0.375333,-0.375226,0.091445,0.049444,0.048941,0.069458
0.016875,0.018125,0.150000,-0.369196,-0.396478,0.102976,0.079650,0.085040,0.060379
0.016875,0.019375,0.150000,-0.359949,-0.413254,0.114280,0.111235,0.127201,0.049113
0.018125,-0.019375,0.150000,-0.374751,0.400596,0.123698,0.150128,-0.161004,0.037118
0.018125,-0.018125,0.150000,-0.387365,0.387410,0.113581,0.117232,-0.117752,0.049772
0.018125,-0.016875,0.150000,-0.396543,0.369282,0.103003,0.085538,-0.080154,0.060251
0.018125,-0.015625,0.150000,-0.402751,0.347324,0.092331,0.055433,-0.048295,0.068739
0.018125,-0.014375,0.150000,-0.406456,0.322521,0.081862,0.027217,-0.022084,0.075452
0.018125,-0.013125,0.150000,-0.408118,0.295724,0.071836,0.001112,-0.001292,0.080619
0.018125,-0.011875,0.150000,-0.408173,0.267641,0.062434,-0.022728,0.014415,0.084472
0.018125,-0.010625,0.150000,-0.407032,0.238846,0.053792,-0.044202,0.025448,0.087239
0.018125,-0.009375,0.150000,-0.405068,0.209780,0.046006,-0.063255,0.032266,0.089133
0.018125,-0.008125,0.150000,-0.402616,0.180763,0.039140,-0.079865,0.035360,0.090350
0.018125,-0.006875,0.150000,-0.399971,0.152008,0.033232,-0.094034,0.035236,0.091066
0.018125,-0.005625,0.150000,-0.397385,0.123633,0.028304,-0.105780,0.032405,0.091431
0.018125,-0.004375,0.150000,-0.395067,0.095676,0.024363,-0.115130,0.027373,0.091572
0.018125,-0.003125,0.150000,-0.393184,0.068112,0.021411,-0.122110,0.020642,0.091590
0.018125,-0.001875,0.150000,-0.391860,0.040863,0.019445,-0.126748,0.012704,0.091561
0.018125,-0.000625,0.150000,-0.391177,0.013817,0.018461,-0.129061,0.004044,0.091536
0.018125,0.000625,0.150000,-0.391178,-0.013162,0.018458,-0.129061,-0.004857,0.091539
0.018125,0.001875,0.150000,-0.391861,-0.040214,0.019435,-0.126746,-0.013520,0.091572
0.018125,0.003125,0.150000,-0.393185,-0.067472,0.021395,-0.122108,-0.021465,0.091608
0.018125,0.004375,0.150000,-0.395069,-0.095051,0.024341,-0.115127,-0.028207,0.091597
0.018125,0.005625,0.150000,-0.397387,-0.123028,0.028277,-0.105777,-0.033252,0.091464
0.018125,0.006875,0.150000,-0.399973,-0.151428,0.033200,-0.094030,-0.036100,0.091107
0.018125,0.008125,0.150000,-0.402618,-0.180214,0.039104,-0.079860,-0.036243,0.090401
0.018125,0.009375,0.150000,-0.405070,-0.209269,0.045968,-0.063249,-0.033169,0.089193
0.018125,0.010625,0.150000,-0.407035,-0.238378,0.053752,-0.044195,-0.026372,0.087308
0.018125,0.011875,0.150000,-0.408176,-0.267223,0.062393,-0.022720,-0.015361,0.084552
0.018125,0.013125,0.150000,-0.408120,-0.295362,0.071796,0.001121,0.000325,0.080710
0.018125,0.014375,0.150000,-0.406458,-0.322222,0.081825,0.027227,0.021098,0.075554
0.018125,0.015625,0.150000,-0.402752,-0.347095,0.092298,0.055444,0.047292,0.068852
0.018125,0.016875,0.150000,-0.396544,-0.369129,0.102977,0.085550,0.079139,0.060375
0.018125,0.018125,0.150000,-0.387364,-0.387340,0.113564,0.117245,0.116731,0.049907
0.018125,0.019375,0.150000,-0.374749,-0.400615,0.123693,0.150141,0.159983,0.037263
0.019375,-0.019375,0.150000,-0.384162,0.384117,0.132396,0.194222,-0.194742,0.023132
0.019375,-0.018125,0.150000,-0.400596,0.374750,0.123698,0.160482,-0.150650,0.037123
0.019375,-0.016875,0.150000,-0.413275,0.359990,0.114296,0.127701,-0.111744,0.048978
0.019375,-0.015625,0.150000,-0.422657,0.340932,0.104575,0.096331,-0.078203,0.058842
0.019375,-0.014375,0.150000,-0.429210,0.318561,0.094858,0.066735,-0.050023,0.066896
0.019375,-0.013125,0.150000,-0.433401,0.293741,0.085409,0.039188,-0.027048,0.073343
0.019375,-0.011875,0.150000,-0.435678,0.267203,0.076436,0.013897,-0.009010,0.078396
0.019375,-0.010625,0.150000,-0.436466,0.239552,0.068101,-0.008996,0.004451,0.082265
0.019375,-0.009375,0.150000,-0.436157,0.211265,0.060522,-0.029397,0.013751,0.085152
0.019375,-0.008125,0.150000,-0.435104,0.182703,0.053787,-0.047250,0.019350,0.087247
0.019375,-0.006875,0.150000,-0.433618,0.154120,0.047954,-0.062531,0.021733,0.088718
0.019375,-0.005625,0.150000,-0.431970,0.125679,0.043061,-0.075236,0.021394,0.089715
0.019375,-0.004375,0.150000,-0.430383,0.097461,0.039132,-0.085372,0.018835,0.090362
0.019375,-0.003125,0.150000,-0.429037,0.069484,0.036178,-0.092955,0.014555,0.090759
0.019375,-0.001875,0.150000,-0.428065,0.041714,0.034206,-0.097999,0.009050,0.090983
0.019375,-0.000625,0.150000,-0.427556,0.014083,0.033218,-0.100517,0.002810,0.091085
0.019375,0.000625,0.150000,-0.427557,-0.013502,0.033215,-0.100517,-0.003675,0.091088
0.019375,0.001875,0.150000,-0.428065,-0.041139,0.034197,-0.097998,-0.009918,0.090995
0.019375,0.003125,0.150000,-0.429038,-0.068919,0.036164,-0.092952,-0.015430,0.090778
0.019375,0.004375,0.150000,-0.430385,-0.096911,0.039112,-0.085369,-0.019720,0.090389
0.019375,0.005625,0.150000,-0.431972,-0.125150,0.043038,-0.075232,-0.022291,0.089751
0.019375,0.006875,0.150000,-0.433620,-0.153618,0.047926,-0.062526,-0.022643,0.088763
0.019375,0.008125,0.150000,-0.435106,-0.182234,0.053756,-0.047244,-0.020277,0.087300
0.019375,0.009375,0.150000,-0.436159,-0.210835,0.060489,-0.029390,-0.014694,0.085215
0.019375,0.010625,0.150000,-0.436469,-0.239167,0.068067,-0.008988,-0.005412,0.082337
0.019375,0.011875,0.150000,-0.435680,-0.266869,0.076402,0.013906,0.008031,0.078479
0.019375,0.013125,0.150000,-0.433402,-0.293465,0.085377,0.039198,0.026054,0.073437
0.019375,0.014375,0.150000,-0.429211,-0.318350,0.094830,0.066746,0.049015,0.067001
0.019375,0.015625,0.150000,-0.422657,-0.340791,0.104552,0.096343,0.077185,0.058957
0.019375,0.016875,0.150000,-0.413274,-0.359927,0.114281,0.127714,0.110720,0.049104
0.019375,0.018125,0.150000,-0.400594,-0.374770,0.123693,0.160496,0.149628,0.037258
0.019375,0.019375,0.150000,-0.384159,-0.384225,0.132403,0.194236,0.193727,0.023277
